GCA_027577035.1	Coemansia thaxteri
GCA_027576975.1	Coemansia umbellata
GCF_025118155.1	Cokeromyces recurvatus
GCA_003369635.1	Coleophoma crateriformis
GCA_003369665.1	Coleophoma cylindrospora
GCA_026120035.1	Coleophoma eucalyptorum
GCA_964256385.1	Collema furfuraceum
GCF_030869225.1	Colletotrichum abscissum
GCF_030867785.1	Colletotrichum acutatum
GCF_013390185.1	Colletotrichum aenigma
GCA_036785465.1	Colletotrichum agaves
GCA_027406305.1	Colletotrichum asianum
GCA_014706365.1	Colletotrichum australisinense (nom. inval.)
GCA_030770045.1	Colletotrichum brevisporum
GCA_018853505.1	Colletotrichum camelliae
GCA_030867225.1	Colletotrichum caudatum
GCA_034509685.1	Colletotrichum cereale
GCA_001937105.1	Colletotrichum chlorophyti
GCF_026319265.1	Colletotrichum chrysophilum
GCA_026119605.1	Colletotrichum cliviicola
GCA_020466075.1	Colletotrichum coccodes
GCA_027406065.1	Colletotrichum cordylinicola
GCF_030867565.1	Colletotrichum costaricense
GCA_030869315.1	Colletotrichum cuscutae
GCF_034447905.1	Colletotrichum destructivum
GCA_016618095.1	Colletotrichum echinochloae
GCA_016807845.1	Colletotrichum eleusines
GCA_027406105.1	Colletotrichum endophyticum
GCA_030867245.1	Colletotrichum eremochloae
GCA_037178605.1	Colletotrichum euphorbiae
GCA_019425465.1	Colletotrichum falcatum
GCA_023376865.1	Colletotrichum filicis
GCF_027942845.1	Colletotrichum fioriniae
GCF_000319635.2	Colletotrichum fructicola Nara gc5
GCA_047496645.1	Colletotrichum gardeniae
GCA_024584535.1	Colletotrichum gigasporum
GCF_011800055.1	Colletotrichum gloeosporioides
GCF_030913485.1	Colletotrichum godetiae
GCF_000149035.1	Colletotrichum graminicola M1.001
GCF_001672515.1	Colletotrichum higginsianum IMI 349063
GCA_027406005.1	Colletotrichum horii
GCA_001625285.1	Colletotrichum incanum
GCA_047496555.1	Colletotrichum jiangxiense
GCA_032988895.1	Colletotrichum kahawae
GCF_011947395.1	Colletotrichum karsti
GCA_036785755.1	Colletotrichum ledebouriae
GCA_003386485.1	Colletotrichum lentis
GCA_027406045.1	Colletotrichum liaoningense
GCA_030413865.1	Colletotrichum limetticola
GCA_001693025.3	Colletotrichum lindemuthianum
GCA_043790985.1	Colletotrichum lini
GCA_022179045.1	Colletotrichum liriopes
GCF_023278565.1	Colletotrichum lupini
GCA_022457145.1	Colletotrichum magnum
GCA_030868995.1	Colletotrichum melonis
GCA_027406025.1	Colletotrichum musae
GCA_014235935.1	Colletotrichum musicola
GCF_030913465.1	Colletotrichum navitas
GCA_036785495.1	Colletotrichum neosansevieriae
GCA_026319125.1	Colletotrichum noveboracense
GCA_026319135.1	Colletotrichum nupharicola
GCA_029169025.1	Colletotrichum nymphaeae
GCA_000350065.2	Colletotrichum orbiculare MAFF 240422
GCF_001831195.1	Colletotrichum orchidophilum
GCF_030867605.1	Colletotrichum paranaense
GCF_030913505.1	Colletotrichum phormii
GCA_014235945.1	Colletotrichum plurivorum
GCA_001563125.1	Colletotrichum salicis
GCA_026260285.1	Colletotrichum sansevieriae
GCF_011075155.1	Colletotrichum scovillei
GCA_006783085.1	Colletotrichum shisoi
GCF_013390195.1	Colletotrichum siamense
GCA_004367935.1	Colletotrichum sidae
GCA_001563135.1	Colletotrichum simmondsii
GCA_014235955.1	Colletotrichum sojae
GCA_030867255.1	Colletotrichum somersetense
GCF_022836535.1	Colletotrichum spaethianum
GCA_004366825.1	Colletotrichum spinosum
GCA_020631755.1	Colletotrichum sublineola
GCA_036851105.1	Colletotrichum tabaci
GCF_030869305.1	Colletotrichum tamarilloi
GCA_005350895.1	Colletotrichum tanaceti
GCA_014705045.1	Colletotrichum theobromicola
GCA_022836555.1	Colletotrichum tofieldiae
GCA_004367215.1	Colletotrichum trifolii
GCA_027406125.1	Colletotrichum tropicale
GCA_025962755.1	Colletotrichum tropicicola
GCF_014235925.2	Colletotrichum truncatum
GCA_020226115.1	Colletotrichum viniferum
GCA_030867305.1	Colletotrichum zoysiae
GCA_013420905.1	Collybia mongolica
GCA_015584075.1	Collybia nuda
GCA_964235245.1	Collybia sordida
GCA_013368555.1	Collybiopsis confluens
GCA_000827265.1	Collybiopsis luxurians FD-317 M1
GCA_001566745.1	Conidiobolus coronatus NRRL 28638
GCA_000697335.1	Conidiobolus incongruus B7586
GCA_030770535.1	Conidiobolus obscurus
GCA_003019895.1	Coniella lustricola
GCA_040437665.1	Coniella vitis
GCA_002794785.1	Coniferiporia sulphurascens
GCA_024195185.1	Coniferiporia weirii
GCA_007388115.1	Coniochaeta endophytica
GCA_030052785.1	Coniochaeta hoffmannii
GCA_001879275.1	Coniochaeta ligniaria NRRL 30616
GCA_007388105.1	Coniochaeta prunicola
GCA_003635345.1	Coniochaeta pulveracea
GCF_000271625.1	Coniophora puteana RWD-64-598 SS2
GCF_000281105.1	Coniosporium apollinis CBS 100218
GCA_030247845.1	Coniosporium tulheliwenetii
GCA_033119265.1	Coniosporium uncinatum
GCA_025742365.1	Coniothyrium glycines
GCA_032433595.1	Conoideocrella luteorostrata
GCA_027627275.1	Coprinellus aureogranulatus
GCA_951394405.1	Coprinellus micaceus
GCF_000182895.1	Coprinopsis cinerea okayama7#130
GCA_004369085.1	Coprinopsis marcescibilis
GCA_900156845.1	Coprinopsis strossmayeri
GCA_034638255.1	Coprinus comatus
GCA_047651725.1	Cordyceps blackwelliae
GCA_028828415.1	Cordyceps cateniannulata
GCA_043643355.1	Cordyceps chanhua
GCA_050574885.1	Cordyceps cicadae
GCA_030779685.1	Cordyceps farinosa
GCF_001636725.1	Cordyceps fumosorosea ARSEF 2679
GCA_036850795.1	Cordyceps javanica
GCF_000225605.1	Cordyceps militaris CM01
GCA_003025255.1	Cordyceps pruinosa
GCA_025583755.1	Cordyceps tenuipes
GCA_019137255.1	Corinectria fuckeliana
GCA_020543525.1	Coriolopsis trogii
GCA_002796755.1	Corniculantispora psalliotae
GCA_964254975.1	Cornicularia normoerica
GCA_033296725.1	Corynascus novoguineensis
GCA_041956455.1	Corynascus sepedonium
GCA_042370635.1	Corynascus similis CBS 632.67
GCA_022059125.1	Corynespora cassiicola
GCA_045526805.1	Cosmospora coccinea
GCA_045528805.1	Cosmospora cymosa
GCA_014925845.1	Crassisporium funariophilum
GCA_043258165.1	Crepidotus calolepis
GCA_043258065.1	Crepidotus cesatii
GCA_015657495.1	Crepidotus variabilis
GCA_964256695.1	Crespoa crozalsiana
GCA_030581755.1	Crinitomyces ghanaensis
GCA_021029105.1	Cristinia sonorae
GCA_000464975.1	Cronartium comandrae C4
GCA_041381035.1	Cronartium harknessii
GCA_015951145.1	Cronartium quercuum f. sp. fusiforme G11
GCA_000500245.1	Cronartium ribicola 11-2
GCA_036936985.1	Crucibulum cyathiforme
GCA_004379715.1	Crucibulum laeve
GCA_036937015.1	Crucibulum parvulum
GCA_002077065.1	Cryoendolithus antarcticus
GCA_043170715.1	Cryomyces antarcticus
GCA_005059845.1	Cryomyces minteri
GCA_014849955.1	Cryphonectria carpinicola
GCA_014851275.1	Cryphonectria japonica
GCA_004802535.1	Cryphonectria macrospora
GCA_014850475.1	Cryphonectria naterciae
GCA_006503525.1	Cryphonectria nitschkei
GCF_011745365.1	Cryphonectria parasitica EP155
GCA_014849355.1	Cryphonectria radicalis
GCF_001720205.1	Cryptococcus amylolentus CBS 6039
GCF_000836335.1	Cryptococcus bacillisporus CA1280
GCF_036417295.1	Cryptococcus decagattii
GCF_000091045.1	Cryptococcus deneoformans JEC21
GCF_001720195.1	Cryptococcus depauperatus CBS 7841
GCF_002954075.1	Cryptococcus deuterogattii R265
GCA_006352305.1	Cryptococcus floricola
GCF_000185945.1	Cryptococcus gattii WM276
GCF_000149245.1	Cryptococcus neoformans H99
GCA_006992865.1	Cryptococcus neoformans x Cryptococcus deneoformans
GCF_000835755.1	Cryptococcus tetragattii IND107
GCF_001720155.1	Cryptococcus wingfieldii CBS 7118
GCA_048164905.1	Cryptoporus qinlingensis
GCA_022376465.1	Cubamyces lactineus
GCA_022606275.1	Cubamyces menziesii
GCA_014805705.1	Cucumispora dikerogammari
GCF_010015615.1	Cucurbitaria berberidis CBS 394.84
GCA_013054445.1	Cudoniella acicularis
GCA_040616265.1	Cumuliphoma indica
GCA_044232465.1	Cunninghamella bainieri
GCA_037043795.1	Cunninghamella bertholletiae
GCA_017871115.1	Cunninghamella blakesleeana
GCA_025201675.1	Cunninghamella echinulata
GCA_000697015.1	Cunninghamella elegans B9769
GCA_049996495.1	Curvibasidium rogersii
GCA_023920165.1	Curvularia clavata
GCA_965117985.1	Curvularia dactylocteniicola
GCA_020744315.1	Curvularia eragrostidis
GCA_016162275.1	Curvularia geniculata
GCA_026262405.1	Curvularia hawaiiensis
GCA_965118025.1	Curvularia homomorpha
GCA_011058905.1	Curvularia kusanoi
GCA_005212705.1	Curvularia lunata
GCA_000817285.1	Curvularia papendorfii
GCA_965117975.1	Curvularia pisi
GCA_965117995.1	Curvularia soli
GCA_026262435.1	Curvularia spicifera
GCA_036172615.1	Curvularia verruculosa
GCA_002335565.1	Cutaneotrichosporon arboriforme
GCF_030864355.1	Cutaneotrichosporon cavernicola
GCA_001600275.1	Cutaneotrichosporon curvatum
GCA_001600715.1	Cutaneotrichosporon cutaneum
GCA_002335625.1	Cutaneotrichosporon cyanovorans
GCA_002335585.1	Cutaneotrichosporon daszewskae
GCA_020011015.1	Cutaneotrichosporon dermatis
GCA_003116955.1	Cutaneotrichosporon mucoides
GCF_008065305.1	Cutaneotrichosporon oleaginosum
GCA_030805415.1	Cutaneotrichosporon spelunceum
GCA_900618795.1	Cyanodermella asteris
GCA_036940585.1	Cyathus olla
GCA_036937155.1	Cyathus pygmaeus
GCA_025738555.1	Cyathus striatus
GCA_003708795.3	Cyberlindnera americana
GCA_030557155.1	Cyberlindnera amylophila
GCA_030569745.1	Cyberlindnera bimundalis
GCA_030567115.1	Cyberlindnera euphorbiae
GCA_030556625.1	Cyberlindnera euphorbiiphila
GCA_022641835.1	Cyberlindnera fabianii
GCA_030565205.1	Cyberlindnera galapagoensis
GCF_001661405.1	Cyberlindnera jadinii NRRL Y-1542
GCA_030557175.1	Cyberlindnera japonica
GCA_030567175.1	Cyberlindnera lachancei
GCA_003708355.3	Cyberlindnera maclurae
GCA_030557345.1	Cyberlindnera maritima
GCA_030462915.1	Cyberlindnera meyerae
GCA_030581715.1	Cyberlindnera mississippiensis
GCA_003707745.2	Cyberlindnera misumaiensis
GCA_003706445.3	Cyberlindnera mrakii
GCA_003708295.3	Cyberlindnera mycetangii
GCA_030572335.1	Cyberlindnera nakhonratchasimensis (nom. inval.)
GCA_030574135.1	Cyberlindnera petersonii
GCA_030569395.1	Cyberlindnera rhodanensis
GCA_030569715.1	Cyberlindnera samutprakarnensis
GCA_020995425.1	Cyberlindnera sargentensis
GCA_003709245.3	Cyberlindnera saturnus
GCA_003708225.3	Cyberlindnera suaveolens
GCA_017948575.1	Cyberlindnera subsufficiens
GCA_964273355.1	Cyberlindnera sylvatica
GCA_030563065.1	Cyberlindnera veronae
GCA_030585085.1	Cyberlindnera xishuangbannaensis
GCA_003708285.2	Cyberlindnera xylosilytica
GCA_037179335.1	Cyclaneusma minus
GCA_902728275.1	Cyclocybe aegerita
GCA_013376435.1	Cyclocybe cylindracea
GCA_030573655.1	Cylindricascospora bacillispora
GCA_048934185.1	Cylindrobasidium torrendii
GCA_045528885.1	Cylindrodendrum album var. paralion
GCA_014621425.1	Cylindrodendrum hubeiense
GCF_001299255.1	Cyphellophora attinorum
GCF_000365145.1	Cyphellophora europaea CBS 101466
GCA_040364925.1	Cystastrum externum
GCA_001599975.1	Cystobasidiopsis lactophilus
GCF_039999085.1	Cystobasidium minutum MCA 4210
GCA_022835595.1	Cystobasidium ongulense
GCA_022813105.1	Cystobasidium onofrii
GCA_001599955.1	Cystobasidium pallidum
GCA_019775285.1	Cystobasidium slooffiae
GCA_024345325.1	Cystobasidium tubakii
GCA_036936965.1	Cystoderma amianthinum
GCA_036937035.1	Cystodermella granulosa
GCA_014825535.1	Cystofilobasidium bisporidii
GCA_014825545.1	Cystofilobasidium capitatum
GCA_014825675.1	Cystofilobasidium ferigula
GCA_047772335.1	Cystofilobasidium infirmominiatum
GCA_014825765.1	Cystofilobasidium macerans
GCA_022592445.1	Cytidiella melzeri
GCA_016808195.1	Cytospora chrysosperma
GCA_003795295.1	Cytospora leucostoma
GCA_025426655.1	Cytospora mali
GCA_021272945.2	Cytospora paraplurivora
GCA_016508685.1	Cytospora piceae
GCA_023375675.1	Cytospora piceicola
GCA_003795315.1	Cytospora schulzeri
GCF_000292625.1	Dacryopinax primogenitus
GCA_037974965.1	Dacryopinax spathularia
GCA_012184295.1	Dactylella cylindrospora
GCA_036971295.1	Dactylellina cionopaga
GCA_036971345.1	Dactylellina drechsleri
GCA_031310005.1	Dactylellina haptotyla
GCA_036971365.1	Dactylellina leptospora
GCA_036971385.1	Dactylellina parvicollis
GCA_046563175.1	Dactylobotrys graminicola
GCA_029931735.1	Dactylonectria alcacerensis
GCA_020744375.1	Dactylonectria estremocensis
GCA_020744425.1	Dactylonectria macrodidyma
GCA_011426275.1	Dactylonectria torresensis
GCA_001632345.1	Daedalea quercina L-15889
GCA_022606115.1	Daedaleopsis nitida
GCA_033807695.1	Daedaleopsis sinensis
GCA_022478815.1	Daldinia bambusicola
GCF_022478825.1	Daldinia caldariorum
GCA_047663475.1	Daldinia carpinicola
GCF_008694065.1	Daldinia childiae
GCA_902805455.1	Daldinia concentrica
GCF_022478715.1	Daldinia decipiens
GCA_037126485.1	Daldinia eschscholtzii
GCA_022432525.1	Daldinia grandis
GCF_022478755.1	Daldinia loculata
GCF_022497035.1	Daldinia vernicosa
GCA_003707785.3	Danielia oregonensis
GCA_030558395.1	Danielia reshetovae
GCA_003706395.2	Danielozyma ontarioensis
GCA_030770425.1	Darksidea phi
GCA_009806335.1	Davidsoniella australis
GCA_004009845.1	Davidsoniella eucalypti
GCA_009806295.1	Davidsoniella neocaledoniae
GCA_001513805.1	Davidsoniella virescens
GCA_003706415.3	Deakozyma indianensis
GCA_032927745.1	Debaryomyces castellii
GCA_030564605.1	Debaryomyces coudertii
GCF_001447935.2	Debaryomyces fabryi
GCF_000006445.2	Debaryomyces hansenii CBS767
GCA_030583545.1	Debaryomyces maramus
GCA_030583445.1	Debaryomyces nepalensis
GCA_030578795.1	Debaryomyces prosopidis
GCA_046867545.1	Debaryomyces robertsiae
GCA_031081795.1	Debaryomyces singareniensis
GCA_003708965.2	Debaryomyces subglobosus
GCA_900006135.1	Debaryomyces tyrocola
GCA_030556595.1	Debaryomyces udenii
GCA_010015605.1	Decorospora gaudefroyi
GCA_010093945.1	Delitschia confertaspora ATCC 74209
GCA_009982845.1	Delphinella strobiligena
GCA_964255535.1	Dendriscocaulon intricatulum
GCA_026120015.1	Dendrostoma leiphaemia
GCA_004369135.1	Dendrothele bispora CBS 962.96
GCA_020744415.1	Dendryphion nanum
GCA_004679275.1	Dentipellis fragilis
GCA_910591965.1	Dentiscutata erythropus
GCA_910591775.1	Dentiscutata heterogama
GCA_964257645.1	Dermatocarpon luridum
GCA_023184605.1	Dermatocarpon miniatum
GCA_964257525.1	Dermiscellum oulocheilum
GCA_030407005.1	Desarmillaria ectypa
GCF_030435595.1	Desarmillaria tabescens
GCA_045528965.1	Dialonectria ullevolea
GCA_023522825.1	Diaporthe ampelina
GCF_026229845.1	Diaporthe amygdali
GCA_001447215.1	Diaporthe aspalathi
GCA_039880735.1	Diaporthe australafricana
GCF_019321695.1	Diaporthe batatas
GCA_040209105.1	Diaporthe caatingaensis
GCA_013364905.1	Diaporthe capsici
GCA_023703485.1	Diaporthe caulivora
GCF_014595645.1	Diaporthe citri
GCA_014872975.1	Diaporthe citriasiana
GCA_014872995.1	Diaporthe citrichinensis
GCA_036986855.1	Diaporthe destruens
GCA_022225955.2	Diaporthe eres
GCA_040209115.1	Diaporthe helianthi
GCA_049920735.1	Diaporthe humulicola
GCA_023242295.1	Diaporthe ilicicola
GCA_043874435.1	Diaporthe longicolla
GCA_038088425.1	Diaporthe macadamiae
GCA_023078575.1	Diaporthe nobilis
GCA_043875075.1	Diaporthe ueckeri
GCA_039880775.1	Diaporthe vaccinii
GCA_038088505.1	Diaporthe velutina
GCA_021188095.1	Diaporthe vexans
GCA_022225965.2	Diatrype stigma
GCA_964254685.1	Dibaeis baeomyces
GCA_964255195.1	Dibaeis sorediata
GCA_046127395.1	Dichomera gemmicola
GCF_000275845.1	Dichomitus squalens LYAD-421 SS1
GCA_025716815.1	Dichotomocladium elegans
GCF_033296635.1	Dichotomopilus funicola
GCA_016256075.1	Dictyocoela muelleri
GCA_016255985.1	Dictyocoela roeselum
GCA_964254665.1	Dictyomeridium proponens
GCA_029959195.1	Dictyophora rubrovolvata
GCA_030558955.1	Diddensiella caesifluorescens
GCA_030574215.1	Diddensiella santjacobensis
GCA_030555955.1	Diddensiella transvaalensis
GCA_016630955.3	Didymella arachidicola
GCF_010094145.1	Didymella exigua CBS 183.55
GCA_030271015.1	Didymella glomerata
GCA_011058895.1	Didymella heteroderae
GCA_011058865.1	Didymella keratinophila
GCA_004335245.1	Didymella lethalis
GCA_039634465.1	Didymella pinodella
GCA_026119265.1	Didymella pinodes
GCA_022225945.2	Didymella pomorum
GCA_004522025.1	Didymella segeticola
GCA_001600575.1	Didymobotryum rigidum
GCF_027946475.1	Didymosphaeria variabile
GCA_027576995.1	Dimargaris cristalligena
GCA_027576935.1	Dimargaris verticillata
GCA_027576955.1	Dimargaris xerosporica
GCA_964257695.1	Dimelaena oreina
GCA_027604005.1	Dinochytrium kinnereticum
GCA_001600655.1	Dioszegia aurantiaca
GCA_048933775.1	Dioszegia buhagiarii
GCA_048934005.1	Dioszegia catarinoi
GCA_001600615.1	Dioszegia crocea
GCA_048933985.1	Dioszegia fristingensis
GCF_025882075.1	Dioszegia hungarica
GCA_048934115.1	Dioszegia takashimae
GCA_964058965.1	Diplocarpon coronariae
GCA_024741835.1	Diplocarpon mali
GCA_032760415.1	Diplocarpon rosae
GCF_001883845.1	Diplodia corticola
GCA_021495925.2	Diplodia intermedia
GCA_022560015.1	Diplodia mutila
GCA_048593915.1	Diplodia sapinea
GCA_001455585.1	Diplodia scrobiculata
GCF_021436955.1	Diplodia seriata
GCA_033297225.1	Diplogelasinospora grovesii
GCA_023645945.1	Diploschistes diacapsis
GCF_038497935.1	Dipodascopsis tothii
GCA_030568195.1	Dipodascopsis uninucleata var. uninucleata
GCA_030564925.1	Dipodascus aggregatus
GCA_043388505.1	Dipodascus albidus
GCA_030563945.1	Dipodascus australiensis
GCA_030566045.1	Dipodascus geniculatus
GCA_030568955.1	Dipodascus siamensis
GCA_027576915.1	Dipsacomyces acuminosporus
GCA_964257345.1	Dirinaria frostii
GCA_040804105.1	Discina ancilis
GCA_040803005.1	Discina gigas
GCA_040803055.1	Discina mcknightii
GCA_040803105.1	Discina spinosospora
GCA_040803645.1	Discina warnei
GCA_027577015.1	Dispira parvispora
GCA_027478255.1	Dispira simplex
GCF_010015565.1	Dissoconium aciculare CBS 342.82
GCA_016097935.1	Dissophora globulifera
GCA_025201705.1	Dissophora ornata
GCA_047301165.1	Diutina catenulata
GCA_030674695.1	Diutina mesorugosa
GCA_030578555.1	Diutina neorugosa
GCA_030580175.1	Diutina pseudorugosa
GCA_030569815.1	Diutina ranongensis (nom. inval.)
GCF_008704595.1	Diutina rugosa
GCA_030563345.1	Diutina scorzettiae
GCA_030580155.1	Diutina siamensis
GCA_910592015.1	Diversispora eburnea
GCA_003547095.1	Diversispora epigaea
GCF_010015815.1	Dothidotthia symphoricarpi CBS 119687
GCA_023082095.1	Dothiorella sarmentorum
GCA_002116355.1	Dothistroma pini CBS 116487
GCA_002236755.2	Dothistroma septosporum
GCF_001625195.1	Drechmeria coniospora
GCA_034640345.1	Drechslera avenae
GCA_036971555.1	Drechslerella coelobrocha
GCA_020064725.1	Drechslerella dactyloides
GCA_000525045.1	Drechslerella stenobrocha 248
GCF_022702325.1	Drepanopeziza brunnea f. sp. multigermtubi
GCA_002778125.1	Dryadomyces quercivorus
GCA_002215975.1	Dryadomyces quercus-mongolicae
GCA_002778055.1	Dryadomyces sulphureus
GCF_024521655.1	Durotheca rogersii
GCA_022605405.1	Earliella scabrosa
GCA_028566015.2	Echinosphaeria canescens
GCA_030411725.1	Echria macrotheca
GCA_000230595.3	Edhazardia aedis USNM 41457
GCA_002240705.1	Elaphomyces granulatus
GCA_035926095.1	Elasticomyces elasticus
GCA_005959805.1	Elsinoe ampelina
GCA_013372555.1	Elsinoe arachidis
GCA_007556505.1	Elsinoe australis
GCA_017309325.2	Elsinoe batatas
GCA_007556565.1	Elsinoe fawcettii
GCA_033846785.1	Elsinoe necatrix
GCA_029448695.1	Elsinoe perseae
GCA_049307695.1	Emarellia grisea
GCA_001660665.1	Emergomyces africanus
GCA_002110485.1	Emergomyces orientalis
GCA_001883825.1	Emergomyces pasteurianus Ep9510
GCF_019669845.1	Emericellopsis atlantica
GCF_022114955.1	Emericellopsis cladophorae
GCA_027569275.1	Emericellopsis terricola
GCA_002572855.1	Emmonsia crescens
GCA_029449355.1	Emydomyces testavorans
GCF_000091225.2	Encephalitozoon cuniculi GB-M1
GCF_000277815.2	Encephalitozoon hellem ATCC 50504
GCF_000146465.1	Encephalitozoon intestinalis ATCC 50506
GCF_000280035.1	Encephalitozoon romaleae SJ-2008
GCA_001600455.1	Endocalyx cinctus
GCF_000464535.1	Endocarpon pusillum Z07020
GCA_001640655.1	Endoconidiophora laricicola
GCA_001856765.1	Endoconidiophora polonica
GCA_000500795.1	Endocronartium harknessii PhW48OC
GCA_026119935.1	Endothia cerciana
GCA_038659295.1	Enterocytospora artemiae
GCA_026692725.1	Enterocytozoon hepatopenaei
GCA_024243835.1	Enteropsectra breve
GCA_002087915.1	Enterospora canceri
GCA_963565915.2	Entoloma clypeatum
GCA_014839935.2	Entomophthora muscae
GCA_015679585.1	Entomortierella beljakovae
GCA_015849335.1	Entomortierella chlamydospora
GCA_015500005.1	Entomortierella lignicola
GCA_963573315.1	Entomortierella parvispora
GCA_902805475.1	Entonaema liquescens
GCA_025526915.1	Entophlyctis helioformis
GCA_027604725.1	Entophlyctis luteolus
GCA_958301855.1	Entrophospora candida
GCA_965113265.1	Ephebe lanata
GCA_964256415.1	Ephebe solida
GCA_024072835.1	Epichloe amarillans
GCA_000729855.1	Epichloe aotearoae
GCA_023650635.1	Epichloe baconii
GCA_023650705.1	Epichloe brachyelytri
GCA_023658445.1	Epichloe bromicola
GCA_046865985.1	Epichloe canadensis
GCA_046863325.1	Epichloe chisosa
GCA_046863355.1	Epichloe clarkii
GCA_018801565.1	Epichloe coenophiala
GCA_023658475.1	Epichloe elymi
GCA_003814445.1	Epichloe festucae Fl1
GCA_023658505.1	Epichloe gansuensis
GCA_000309355.1	Epichloe gansuensis var. inebrians E818
GCA_023658535.1	Epichloe glyceriae
GCA_019022495.1	Epichloe hybrida
GCA_046863305.1	Epichloe pampeana
GCA_021950295.1	Epichloe scottii
GCA_022702365.1	Epichloe sibirici
GCA_046863605.1	Epichloe siegelii
GCA_046863535.1	Epichloe stromatolonga
GCA_001008265.1	Epichloe sylvatica
GCA_030389615.1	Epichloe typhina subsp. poae
GCA_001043855.1	Epichloe uncinata
GCA_015266435.1	Epicoccum latusicollum
GCA_002116315.1	Epicoccum nigrum
GCA_040893085.1	Epicoccum sorghinum
GCF_022376455.1	Epithele typhae
GCF_010015585.1	Eremomyces bilateralis CBS 781.70
GCA_000710315.1	Eremothecium coryli CBS 5749
GCF_000235365.1	Eremothecium cymbalariae DBVPG#7215
GCF_000091025.4	Eremothecium gossypii ATCC 10895
GCF_001548555.1	Eremothecium sinecaudum
GCA_024703715.1	Erysiphe necator
GCA_003610855.1	Erysiphe neolycopersici
GCA_000208805.1	Erysiphe pisi
GCA_002918395.1	Erysiphe pulchra
GCA_001972285.1	Erythrobasidium hasegawianum
GCA_001600175.1	Erythrobasidium yunnanense
GCA_003055145.1	Escovopsis weberi
GCA_002778215.1	Esteya vermicola
GCA_022661535.1	Eutypa lata
GCA_000787455.1	Evansstolkia leycettana
GCA_964255455.1	Evernia divaricata
GCA_003184365.1	Evernia prunastri
GCA_964257165.1	Everniopsis trulla
GCA_001632375.1	Exidia glandulosa HHB12029
GCA_023273805.1	Exobasidium cylindrosporum
GCA_026210745.1	Exobasidium rhododendri
GCA_001599775.1	Exophiala alcalophila
GCF_000709125.1	Exophiala aquamarina CBS 119918
GCF_035927105.1	Exophiala bonariae
GCA_001599795.1	Exophiala calicioides
GCF_000230625.1	Exophiala dermatitidis NIH/UT8656
GCA_003955835.1	Exophiala lecanii-corni
GCF_000836275.1	Exophiala mesophila
GCF_000835515.1	Exophiala oligosperma
GCA_010883475.1	Exophiala phaeomuriformis
GCA_000835395.1	Exophiala sideris
GCF_000836115.1	Exophiala spinifera
GCF_022695815.1	Exophiala viscosa
GCF_000835505.1	Exophiala xenobiotica
GCA_026367775.1	Exserohilum rostratum
GCF_000359705.1	Exserohilum turcica Et28A
GCA_038094735.1	Exsudoporus floridanus
GCA_038089735.1	Exsudoporus frostii
GCA_033117895.1	Extremus antarcticus
GCA_000504385.2	Exutisphaerella laricina CBS 326.52
GCA_000733355.1	Falciphora oryzae
GCA_040365765.1	Farysia acheniorum
GCA_023212645.1	Farysia itapuensis
GCA_037176885.1	Favolaschia claudopus
GCA_026413255.1	Fereydounia khargensis
GCF_000313525.1	Fibroporia radiculosa
GCA_040370945.1	Filobasidium elegans
GCF_021052385.1	Filobasidium floriforme
GCA_040368705.1	Filobasidium globisporum
GCA_039545395.1	Filobasidium uniguttulatum
GCA_001600055.1	Filobasidium wieringae
GCA_030077755.1	Filosporella fistucella
GCF_025526975.1	Fimicolochytrium jonesii
GCA_964256455.1	Fissurina insidiosa
GCA_000934395.1	Fistulina hepatica ATCC 64428
GCA_038089115.1	Fistulinella cinereoalba
GCA_038089875.1	Fistulinella prunicolor
GCA_038094235.1	Fistulinella staudtii
GCA_015499995.1	Flammula alnicola
GCA_048987785.1	Flammulina filiformis
GCA_011800155.1	Flammulina velutipes
GCA_964257225.1	Flavocetraria cucullata
GCA_964254775.1	Flavoparmelia baltimorensis
GCA_965225635.1	Flavoplaca marina
GCA_023646635.1	Flavoplaca oasis
GCA_964257575.1	Flavopunctelia flaventior
GCA_009739215.1	Floccularia luteovirens
GCA_022813185.1	Floridaphiala radiotolerans
GCA_022606135.1	Fomes fomentarius
GCF_000271605.1	Fomitiporia mediterranea MF3/22
GCA_041146145.1	Fomitiporia polymorpha
GCA_022606075.1	Fomitopsis betulina
GCA_029783445.1	Fomitopsis palustris
GCA_001931775.1	Fomitopsis pinicola
GCA_964035675.1	Fomitopsis pulvina
GCA_000344655.2	Fomitopsis schrenkii
GCF_022376445.1	Fomitopsis serialis
GCF_001651985.1	Fonsecaea erecta
GCF_001642475.1	Fonsecaea monophora
GCF_000836435.1	Fonsecaea multimorphosa CBS 102226
GCF_001646965.1	Fonsecaea nubica
GCF_000835455.1	Fonsecaea pedrosoi CBS 271.37
GCA_011800825.1	Fonsecaea pugnacius
GCA_002778095.1	Fragosphaeria purpurea
GCA_030411845.1	Friedmanniomyces endolithicus
GCA_005059865.1	Friedmanniomyces simplex
GCF_020509005.1	Fulvia fulva
GCA_910591825.1	Funneliformis caledonium
GCA_946474995.1	Funneliformis geosporum
GCA_910592005.1	Funneliformis mosseae
GCA_001599815.1	Furcasterigmium furcatum
GCA_003086725.1	Furculomyces boomerangus
GCA_021655885.1	Fusarium abutilonis
GCA_017657105.1	Fusarium acaciae-mearnsii
GCA_038181435.1	Fusarium acuminatum
